county,precinct,office,district,party,votes,candidate,HouseDistrict,SenateDistrict
Flathead,PRECINCT 15,CLERK OF THE SUPREME COURT,,REP,694,BOWEN GREENWOOD,House District 11,Senate District 6
Flathead,PRECINCT 16,CLERK OF THE SUPREME COURT,,REP,445,BOWEN GREENWOOD,House District 3,Senate District 2
Flathead,PRECINCT 17,CLERK OF THE SUPREME COURT,,REP,114,BOWEN GREENWOOD,House District 3,Senate District 2
Flathead,PRECINCT 18,CLERK OF THE SUPREME COURT,,REP,802,BOWEN GREENWOOD,House District 3,Senate District 2
Flathead,PRECINCT 19,CLERK OF THE SUPREME COURT,,REP,761,BOWEN GREENWOOD,House District 4,Senate District 2
Flathead,PRECINCT 20,CLERK OF THE SUPREME COURT,,REP,528,BOWEN GREENWOOD,House District 5,Senate District 3
Flathead,PRECINCT 21,CLERK OF THE SUPREME COURT,,REP,607,BOWEN GREENWOOD,House District 4,Senate District 2
Flathead,PRECINCT 23,CLERK OF THE SUPREME COURT,,REP,452,BOWEN GREENWOOD,House District 3,Senate District 2
Flathead,PRECINCT 24,CLERK OF THE SUPREME COURT,,REP,541,BOWEN GREENWOOD,House District 13,Senate District 7
Flathead,PRECINCT 25,CLERK OF THE SUPREME COURT,,REP,684,BOWEN GREENWOOD,House District 9,Senate District 5
Flathead,PRECINCT 26,CLERK OF THE SUPREME COURT,,REP,452,BOWEN GREENWOOD,House District 13,Senate District 7
Flathead,PRECINCT 29,CLERK OF THE SUPREME COURT,,REP,1007,BOWEN GREENWOOD,House District 11,Senate District 6
Flathead,PRECINCT 31,CLERK OF THE SUPREME COURT,,REP,1244,BOWEN GREENWOOD,House District 8,Senate District 4
Flathead,PRECINCT 32,CLERK OF THE SUPREME COURT,,REP,392,BOWEN GREENWOOD,House District 7,Senate District 4
Flathead,PRECINCT 33,CLERK OF THE SUPREME COURT,,REP,227,BOWEN GREENWOOD,House District 9,Senate District 5
Flathead,PRECINCT 34,CLERK OF THE SUPREME COURT,,REP,960,BOWEN GREENWOOD,House District 11,Senate District 6
Flathead,PRECINCT 35,CLERK OF THE SUPREME COURT,,REP,672,BOWEN GREENWOOD,House District 3,Senate District 2
Flathead,PRECINCT 36,CLERK OF THE SUPREME COURT,,REP,1060,BOWEN GREENWOOD,House District 6,Senate District 3
Flathead,PRECINCT 37,CLERK OF THE SUPREME COURT,,REP,1019,BOWEN GREENWOOD,House District 8,Senate District 4
Flathead,PRECINCT 38,CLERK OF THE SUPREME COURT,,REP,1161,BOWEN GREENWOOD,House District 10,Senate District 5
Flathead,PRECINCT 39,CLERK OF THE SUPREME COURT,,REP,313,BOWEN GREENWOOD,House District 6,Senate District 3
Flathead,PRECINCT 41,CLERK OF THE SUPREME COURT,,REP,816,BOWEN GREENWOOD,House District 9,Senate District 5
Flathead,PRECINCT 42,CLERK OF THE SUPREME COURT,,REP,995,BOWEN GREENWOOD,House District 10,Senate District 5
Flathead,PRECINCT 43,CLERK OF THE SUPREME COURT,,REP,1108,BOWEN GREENWOOD,House District 10,Senate District 5
Flathead,PRECINCT 44,CLERK OF THE SUPREME COURT,,REP,704,BOWEN GREENWOOD,House District 6,Senate District 3
Flathead,PRECINCT 45,CLERK OF THE SUPREME COURT,,REP,562,BOWEN GREENWOOD,House District 5,Senate District 3
Flathead,PRECINCT 47,CLERK OF THE SUPREME COURT,,REP,325,BOWEN GREENWOOD,House District 5,Senate District 3
Flathead,PRECINCT 48,CLERK OF THE SUPREME COURT,,REP,473,BOWEN GREENWOOD,House District 5,Senate District 3
Flathead,PRECINCT 49,CLERK OF THE SUPREME COURT,,REP,428,BOWEN GREENWOOD,House District 5,Senate District 3
Flathead,PRECINCT 50,CLERK OF THE SUPREME COURT,,REP,748,BOWEN GREENWOOD,House District 9,Senate District 5
Flathead,PRECINCT 89,CLERK OF THE SUPREME COURT,,REP,362,BOWEN GREENWOOD,House District 13,Senate District 7
Flathead,PRECINCT 1,CLERK OF THE SUPREME COURT,,DEM,206,REX RENK,House District 7,Senate District 4
Flathead,PRECINCT 2,CLERK OF THE SUPREME COURT,,DEM,320,REX RENK,House District 7,Senate District 4
Flathead,PRECINCT 3,CLERK OF THE SUPREME COURT,,DEM,373,REX RENK,House District 7,Senate District 4
Flathead,PRECINCT 4,CLERK OF THE SUPREME COURT,,DEM,393,REX RENK,House District 7,Senate District 4
Flathead,PRECINCT 5,CLERK OF THE SUPREME COURT,,DEM,314,REX RENK,House District 8,Senate District 4
Flathead,PRECINCT 6,CLERK OF THE SUPREME COURT,,DEM,701,REX RENK,House District 6,Senate District 3
Flathead,PRECINCT 7,CLERK OF THE SUPREME COURT,,DEM,291,REX RENK,House District 4,Senate District 2
Flathead,PRECINCT 8,CLERK OF THE SUPREME COURT,,DEM,172,REX RENK,House District 4,Senate District 2
Flathead,PRECINCT 11,CLERK OF THE SUPREME COURT,,DEM,230,REX RENK,House District 4,Senate District 2
Flathead,PRECINCT 13,CLERK OF THE SUPREME COURT,,DEM,399,REX RENK,House District 11,Senate District 6
Flathead,PRECINCT 14,CLERK OF THE SUPREME COURT,,DEM,148,REX RENK,House District 4,Senate District 2
Flathead,PRECINCT 15,CLERK OF THE SUPREME COURT,,DEM,174,REX RENK,House District 11,Senate District 6
Flathead,PRECINCT 16,CLERK OF THE SUPREME COURT,,DEM,393,REX RENK,House District 3,Senate District 2
Flathead,PRECINCT 17,CLERK OF THE SUPREME COURT,,DEM,156,REX RENK,House District 3,Senate District 2
Flathead,PRECINCT 18,CLERK OF THE SUPREME COURT,,DEM,439,REX RENK,House District 3,Senate District 2
Flathead,PRECINCT 19,CLERK OF THE SUPREME COURT,,DEM,215,REX RENK,House District 4,Senate District 2
Flathead,PRECINCT 20,CLERK OF THE SUPREME COURT,,DEM,1016,REX RENK,House District 5,Senate District 3
Flathead,PRECINCT 21,CLERK OF THE SUPREME COURT,,DEM,221,REX RENK,House District 4,Senate District 2
Flathead,PRECINCT 23,CLERK OF THE SUPREME COURT,,DEM,272,REX RENK,House District 3,Senate District 2
Flathead,PRECINCT 24,CLERK OF THE SUPREME COURT,,DEM,110,REX RENK,House District 13,Senate District 7
Flathead,PRECINCT 25,CLERK OF THE SUPREME COURT,,DEM,249,REX RENK,House District 9,Senate District 5
Flathead,PRECINCT 26,CLERK OF THE SUPREME COURT,,DEM,128,REX RENK,House District 13,Senate District 7
Flathead,PRECINCT 29,CLERK OF THE SUPREME COURT,,DEM,323,REX RENK,House District 11,Senate District 6
Flathead,PRECINCT 31,CLERK OF THE SUPREME COURT,,DEM,703,REX RENK,House District 8,Senate District 4
Flathead,PRECINCT 32,CLERK OF THE SUPREME COURT,,DEM,294,REX RENK,House District 7,Senate District 4
Flathead,PRECINCT 33,CLERK OF THE SUPREME COURT,,DEM,110,REX RENK,House District 9,Senate District 5
Flathead,PRECINCT 34,CLERK OF THE SUPREME COURT,,DEM,399,REX RENK,House District 11,Senate District 6
Flathead,PRECINCT 35,CLERK OF THE SUPREME COURT,,DEM,427,REX RENK,House District 3,Senate District 2
Flathead,PRECINCT 36,CLERK OF THE SUPREME COURT,,DEM,366,REX RENK,House District 6,Senate District 3
Flathead,PRECINCT 37,CLERK OF THE SUPREME COURT,,DEM,469,REX RENK,House District 8,Senate District 4
Flathead,PRECINCT 38,CLERK OF THE SUPREME COURT,,DEM,530,REX RENK,House District 10,Senate District 5
Flathead,PRECINCT 39,CLERK OF THE SUPREME COURT,,DEM,282,REX RENK,House District 6,Senate District 3
Flathead,PRECINCT 41,CLERK OF THE SUPREME COURT,,DEM,499,REX RENK,House District 9,Senate District 5
Flathead,PRECINCT 42,CLERK OF THE SUPREME COURT,,DEM,362,REX RENK,House District 10,Senate District 5
Flathead,PRECINCT 43,CLERK OF THE SUPREME COURT,,DEM,403,REX RENK,House District 10,Senate District 5
Flathead,PRECINCT 44,CLERK OF THE SUPREME COURT,,DEM,480,REX RENK,House District 6,Senate District 3
Flathead,PRECINCT 45,CLERK OF THE SUPREME COURT,,DEM,634,REX RENK,House District 5,Senate District 3
Flathead,PRECINCT 47,CLERK OF THE SUPREME COURT,,DEM,732,REX RENK,House District 5,Senate District 3
Flathead,PRECINCT 48,CLERK OF THE SUPREME COURT,,DEM,279,REX RENK,House District 5,Senate District 3
Flathead,PRECINCT 49,CLERK OF THE SUPREME COURT,,DEM,483,REX RENK,House District 5,Senate District 3
Flathead,PRECINCT 50,CLERK OF THE SUPREME COURT,,DEM,228,REX RENK,House District 9,Senate District 5
Flathead,PRECINCT 89,CLERK OF THE SUPREME COURT,,DEM,98,REX RENK,House District 13,Senate District 7
Flathead,PRECINCT 1,CLERK OF THE SUPREME COURT,,LIB,47,ROGER ROOTS,House District 7,Senate District 4
Flathead,PRECINCT 2,CLERK OF THE SUPREME COURT,,LIB,70,ROGER ROOTS,House District 7,Senate District 4
Flathead,PRECINCT 3,CLERK OF THE SUPREME COURT,,LIB,49,ROGER ROOTS,House District 7,Senate District 4
Flathead,PRECINCT 4,CLERK OF THE SUPREME COURT,,LIB,55,ROGER ROOTS,House District 7,Senate District 4
Flathead,PRECINCT 5,CLERK OF THE SUPREME COURT,,LIB,61,ROGER ROOTS,House District 8,Senate District 4
Flathead,PRECINCT 6,CLERK OF THE SUPREME COURT,,LIB,98,ROGER ROOTS,House District 6,Senate District 3
Flathead,PRECINCT 7,CLERK OF THE SUPREME COURT,,LIB,43,ROGER ROOTS,House District 4,Senate District 2
Flathead,PRECINCT 8,CLERK OF THE SUPREME COURT,,LIB,26,ROGER ROOTS,House District 4,Senate District 2
Flathead,PRECINCT 11,CLERK OF THE SUPREME COURT,,LIB,49,ROGER ROOTS,House District 4,Senate District 2
Flathead,PRECINCT 13,CLERK OF THE SUPREME COURT,,LIB,52,ROGER ROOTS,House District 11,Senate District 6
Flathead,PRECINCT 14,CLERK OF THE SUPREME COURT,,LIB,22,ROGER ROOTS,House District 4,Senate District 2
Flathead,PRECINCT 15,CLERK OF THE SUPREME COURT,,LIB,62,ROGER ROOTS,House District 11,Senate District 6
Flathead,PRECINCT 16,CLERK OF THE SUPREME COURT,,LIB,65,ROGER ROOTS,House District 3,Senate District 2
Flathead,PRECINCT 17,CLERK OF THE SUPREME COURT,,LIB,15,ROGER ROOTS,House District 3,Senate District 2
Flathead,PRECINCT 18,CLERK OF THE SUPREME COURT,,LIB,109,ROGER ROOTS,House District 3,Senate District 2
Flathead,PRECINCT 19,CLERK OF THE SUPREME COURT,,LIB,59,ROGER ROOTS,House District 4,Senate District 2
Flathead,PRECINCT 20,CLERK OF THE SUPREME COURT,,LIB,124,ROGER ROOTS,House District 5,Senate District 3
Flathead,PRECINCT 21,CLERK OF THE SUPREME COURT,,LIB,59,ROGER ROOTS,House District 4,Senate District 2
Flathead,PRECINCT 23,CLERK OF THE SUPREME COURT,,LIB,51,ROGER ROOTS,House District 3,Senate District 2
Flathead,PRECINCT 24,CLERK OF THE SUPREME COURT,,LIB,43,ROGER ROOTS,House District 13,Senate District 7
Flathead,PRECINCT 25,CLERK OF THE SUPREME COURT,,LIB,82,ROGER ROOTS,House District 9,Senate District 5
Flathead,PRECINCT 26,CLERK OF THE SUPREME COURT,,LIB,26,ROGER ROOTS,House District 13,Senate District 7
Flathead,PRECINCT 29,CLERK OF THE SUPREME COURT,,LIB,76,ROGER ROOTS,House District 11,Senate District 6
Flathead,PRECINCT 31,CLERK OF THE SUPREME COURT,,LIB,122,ROGER ROOTS,House District 8,Senate District 4
Flathead,PRECINCT 32,CLERK OF THE SUPREME COURT,,LIB,79,ROGER ROOTS,House District 7,Senate District 4
Flathead,PRECINCT 33,CLERK OF THE SUPREME COURT,,LIB,21,ROGER ROOTS,House District 9,Senate District 5
Flathead,PRECINCT 34,CLERK OF THE SUPREME COURT,,LIB,66,ROGER ROOTS,House District 11,Senate District 6
Flathead,PRECINCT 35,CLERK OF THE SUPREME COURT,,LIB,88,ROGER ROOTS,House District 3,Senate District 2
Flathead,PRECINCT 36,CLERK OF THE SUPREME COURT,,LIB,80,ROGER ROOTS,House District 6,Senate District 3
Flathead,PRECINCT 37,CLERK OF THE SUPREME COURT,,LIB,138,ROGER ROOTS,House District 8,Senate District 4
Flathead,PRECINCT 38,CLERK OF THE SUPREME COURT,,LIB,70,ROGER ROOTS,House District 10,Senate District 5
Flathead,PRECINCT 39,CLERK OF THE SUPREME COURT,,LIB,31,ROGER ROOTS,House District 6,Senate District 3
Flathead,PRECINCT 41,CLERK OF THE SUPREME COURT,,LIB,61,ROGER ROOTS,House District 9,Senate District 5
Flathead,PRECINCT 42,CLERK OF THE SUPREME COURT,,LIB,64,ROGER ROOTS,House District 10,Senate District 5
Flathead,PRECINCT 43,CLERK OF THE SUPREME COURT,,LIB,79,ROGER ROOTS,House District 10,Senate District 5
Flathead,PRECINCT 44,CLERK OF THE SUPREME COURT,,LIB,80,ROGER ROOTS,House District 6,Senate District 3
Flathead,PRECINCT 45,CLERK OF THE SUPREME COURT,,LIB,61,ROGER ROOTS,House District 5,Senate District 3
Flathead,PRECINCT 47,CLERK OF THE SUPREME COURT,,LIB,84,ROGER ROOTS,House District 5,Senate District 3
Flathead,PRECINCT 48,CLERK OF THE SUPREME COURT,,LIB,70,ROGER ROOTS,House District 5,Senate District 3
Flathead,PRECINCT 49,CLERK OF THE SUPREME COURT,,LIB,63,ROGER ROOTS,House District 5,Senate District 3
Flathead,PRECINCT 50,CLERK OF THE SUPREME COURT,,LIB,60,ROGER ROOTS,House District 9,Senate District 5
Flathead,PRECINCT 89,CLERK OF THE SUPREME COURT,,LIB,33,ROGER ROOTS,House District 13,Senate District 7
Flathead,PRECINCT 1,State Senate,4,REP,329,MARK W. BLASDEL,House District 7,Senate District 4
Flathead,PRECINCT 2,State Senate,4,REP,445,MARK W. BLASDEL,House District 7,Senate District 4
Flathead,PRECINCT 3,State Senate,4,REP,493,MARK W. BLASDEL,House District 7,Senate District 4
Flathead,PRECINCT 4,State Senate,4,REP,511,MARK W. BLASDEL,House District 7,Senate District 4
Flathead,PRECINCT 5,State Senate,4,REP,795,MARK W. BLASDEL,House District 8,Senate District 4
Flathead,PRECINCT 31,State Senate,4,REP,1423,MARK W. BLASDEL,House District 8,Senate District 4
Flathead,PRECINCT 32,State Senate,4,REP,456,MARK W. BLASDEL,House District 7,Senate District 4
Flathead,PRECINCT 37,State Senate,4,REP,1174,MARK W. BLASDEL,House District 8,Senate District 4
Flathead,PRECINCT 1,State Senate,4,DEM,220,DIANE TAYLOR-MAHNKE,House District 7,Senate District 4
Flathead,PRECINCT 2,State Senate,4,DEM,339,DIANE TAYLOR-MAHNKE,House District 7,Senate District 4
Flathead,PRECINCT 3,State Senate,4,DEM,360,DIANE TAYLOR-MAHNKE,House District 7,Senate District 4
Flathead,PRECINCT 4,State Senate,4,DEM,385,DIANE TAYLOR-MAHNKE,House District 7,Senate District 4
Flathead,PRECINCT 5,State Senate,4,DEM,305,DIANE TAYLOR-MAHNKE,House District 8,Senate District 4
Flathead,PRECINCT 31,State Senate,4,DEM,693,DIANE TAYLOR-MAHNKE,House District 8,Senate District 4
Flathead,PRECINCT 32,State Senate,4,DEM,307,DIANE TAYLOR-MAHNKE,House District 7,Senate District 4
Flathead,PRECINCT 37,State Senate,4,DEM,488,DIANE TAYLOR-MAHNKE,House District 8,Senate District 4
Flathead,PRECINCT 25,State Senate,5,REP,858,BOB KEENAN,House District 9,Senate District 5
Flathead,PRECINCT 33,State Senate,5,REP,290,BOB KEENAN,House District 9,Senate District 5
Flathead,PRECINCT 38,State Senate,5,REP,1446,BOB KEENAN,House District 10,Senate District 5
Flathead,PRECINCT 41,State Senate,5,REP,1070,BOB KEENAN,House District 9,Senate District 5
Flathead,PRECINCT 42,State Senate,5,REP,1178,BOB KEENAN,House District 10,Senate District 5
Flathead,PRECINCT 43,State Senate,5,REP,1330,BOB KEENAN,House District 10,Senate District 5
Flathead,PRECINCT 50,State Senate,5,REP,914,BOB KEENAN,House District 9,Senate District 5
Flathead,PRECINCT 16,State House,3,REP,369,JERRY O'NEIL,House District 3,Senate District 2
Flathead,PRECINCT 17,State House,3,REP,115,JERRY O'NEIL,House District 3,Senate District 2
Flathead,PRECINCT 18,State House,3,REP,736,JERRY O'NEIL,House District 3,Senate District 2
Flathead,PRECINCT 23,State House,3,REP,448,JERRY O'NEIL,House District 3,Senate District 2
Flathead,PRECINCT 35,State House,3,REP,598,JERRY O'NEIL,House District 3,Senate District 2
Flathead,PRECINCT 16,State House,3,DEM,538,ZAC PERRY,House District 3,Senate District 2
Flathead,PRECINCT 17,State House,3,DEM,178,ZAC PERRY,House District 3,Senate District 2
Flathead,PRECINCT 18,State House,3,DEM,636,ZAC PERRY,House District 3,Senate District 2
Flathead,PRECINCT 23,State House,3,DEM,336,ZAC PERRY,House District 3,Senate District 2
Flathead,PRECINCT 35,State House,3,DEM,612,ZAC PERRY,House District 3,Senate District 2
Flathead,PRECINCT 16,State House,3,LIB,26,SHAWN LESLIE GUYMON,House District 3,Senate District 2
Flathead,PRECINCT 17,State House,3,LIB,4,SHAWN LESLIE GUYMON,House District 3,Senate District 2
Flathead,PRECINCT 18,State House,3,LIB,24,SHAWN LESLIE GUYMON,House District 3,Senate District 2
Flathead,PRECINCT 23,State House,3,LIB,24,SHAWN LESLIE GUYMON,House District 3,Senate District 2
Flathead,PRECINCT 35,State House,3,LIB,25,SHAWN LESLIE GUYMON,House District 3,Senate District 2
Flathead,PRECINCT 7,State House,4,REP,745,MATT REGIER,House District 4,Senate District 2
Flathead,PRECINCT 8,State House,4,REP,664,MATT REGIER,House District 4,Senate District 2
Flathead,PRECINCT 11,State House,4,REP,794,MATT REGIER,House District 4,Senate District 2
Flathead,PRECINCT 14,State House,4,REP,432,MATT REGIER,House District 4,Senate District 2
Flathead,PRECINCT 19,State House,4,REP,821,MATT REGIER,House District 4,Senate District 2
Flathead,PRECINCT 21,State House,4,REP,644,MATT REGIER,House District 4,Senate District 2
Flathead,PRECINCT 7,State House,4,DEM,285,KWEN SHIRLEY,House District 4,Senate District 2
Flathead,PRECINCT 8,State House,4,DEM,170,KWEN SHIRLEY,House District 4,Senate District 2
Flathead,PRECINCT 11,State House,4,DEM,226,KWEN SHIRLEY,House District 4,Senate District 2
Flathead,PRECINCT 14,State House,4,DEM,156,KWEN SHIRLEY,House District 4,Senate District 2
Flathead,PRECINCT 19,State House,4,DEM,218,KWEN SHIRLEY,House District 4,Senate District 2
Flathead,PRECINCT 21,State House,4,DEM,254,KWEN SHIRLEY,House District 4,Senate District 2
Flathead,PRECINCT 20,State House,5,DEM,1190,DAVE FERN,House District 5,Senate District 3
Flathead,PRECINCT 45,State House,5,DEM,816,DAVE FERN,House District 5,Senate District 3
Flathead,PRECINCT 47,State House,5,DEM,832,DAVE FERN,House District 5,Senate District 3
Flathead,PRECINCT 48,State House,5,DEM,450,DAVE FERN,House District 5,Senate District 3
Flathead,PRECINCT 49,State House,5,DEM,594,DAVE FERN,House District 5,Senate District 3
Flathead,PRECINCT 20,State House,5,LIB,431,CINDY DYSON,House District 5,Senate District 3
Flathead,PRECINCT 45,State House,5,LIB,362,CINDY DYSON,House District 5,Senate District 3
Flathead,PRECINCT 47,State House,5,LIB,293,CINDY DYSON,House District 5,Senate District 3
Flathead,PRECINCT 48,State House,5,LIB,317,CINDY DYSON,House District 5,Senate District 3
Flathead,PRECINCT 49,State House,5,LIB,331,CINDY DYSON,House District 5,Senate District 3
Flathead,PRECINCT 6,State House,6,REP,1630,CARL GLIMM,House District 6,Senate District 3
Flathead,PRECINCT 36,State House,6,REP,1131,CARL GLIMM,House District 6,Senate District 3
Flathead,PRECINCT 39,State House,6,REP,327,CARL GLIMM,House District 6,Senate District 3
Flathead,PRECINCT 44,State House,6,REP,749,CARL GLIMM,House District 6,Senate District 3
Flathead,PRECINCT 6,State House,6,DEM,744,MARY CUSTER,House District 6,Senate District 3
Flathead,PRECINCT 36,State House,6,DEM,382,MARY CUSTER,House District 6,Senate District 3
Flathead,PRECINCT 39,State House,6,DEM,301,MARY CUSTER,House District 6,Senate District 3
Flathead,PRECINCT 44,State House,6,DEM,526,MARY CUSTER,House District 6,Senate District 3
Flathead,PRECINCT 1,State House,7,REP,374,FRANK GARNER,House District 7,Senate District 4
Flathead,PRECINCT 2,State House,7,REP,505,FRANK GARNER,House District 7,Senate District 4
Flathead,PRECINCT 3,State House,7,REP,549,FRANK GARNER,House District 7,Senate District 4
Flathead,PRECINCT 4,State House,7,REP,604,FRANK GARNER,House District 7,Senate District 4
Flathead,PRECINCT 32,State House,7,REP,487,FRANK GARNER,House District 7,Senate District 4
Flathead,PRECINCT 1,State House,7,DEM,179,JAMES H COSSITT,House District 7,Senate District 4
Flathead,PRECINCT 2,State House,7,DEM,291,JAMES H COSSITT,House District 7,Senate District 4
Flathead,PRECINCT 3,State House,7,DEM,294,JAMES H COSSITT,House District 7,Senate District 4
Flathead,PRECINCT 4,State House,7,DEM,297,JAMES H COSSITT,House District 7,Senate District 4
Flathead,PRECINCT 32,State House,7,DEM,268,JAMES H COSSITT,House District 7,Senate District 4
Flathead,PRECINCT 5,State House,8,REP,762,JOHN FULLER,House District 8,Senate District 4
Flathead,PRECINCT 31,State House,8,REP,1357,JOHN FULLER,House District 8,Senate District 4
Flathead,PRECINCT 37,State House,8,REP,1034,JOHN FULLER,House District 8,Senate District 4
Flathead,PRECINCT 5,State House,8,LIB,275,SID DAOUD,House District 8,Senate District 4
Flathead,PRECINCT 31,State House,8,LIB,617,SID DAOUD,House District 8,Senate District 4
Flathead,PRECINCT 37,State House,8,LIB,548,SID DAOUD,House District 8,Senate District 4
Flathead,PRECINCT 25,State House,9,REP,732,DAVID DUNN,House District 9,Senate District 5
Flathead,PRECINCT 33,State House,9,REP,244,DAVID DUNN,House District 9,Senate District 5
Flathead,PRECINCT 41,State House,9,REP,856,DAVID DUNN,House District 9,Senate District 5
Flathead,PRECINCT 50,State House,9,REP,794,DAVID DUNN,House District 9,Senate District 5
Flathead,PRECINCT 25,State House,9,DEM,277,BOB PETERSEN,House District 9,Senate District 5
Flathead,PRECINCT 33,State House,9,DEM,111,BOB PETERSEN,House District 9,Senate District 5
Flathead,PRECINCT 41,State House,9,DEM,521,BOB PETERSEN,House District 9,Senate District 5
Flathead,PRECINCT 50,State House,9,DEM,240,BOB PETERSEN,House District 9,Senate District 5
Flathead,PRECINCT 38,State House,10,REP,1247,MARK NOLAND,House District 10,Senate District 5
Flathead,PRECINCT 42,State House,10,REP,1068,MARK NOLAND,House District 10,Senate District 5
Flathead,PRECINCT 43,State House,10,REP,1188,MARK NOLAND,House District 10,Senate District 5
Flathead,PRECINCT 38,State House,10,LIB,328,BILL JONES,House District 10,Senate District 5
Flathead,PRECINCT 42,State House,10,LIB,231,BILL JONES,House District 10,Senate District 5
